Game,PlayID,Qtr,Time,Off,Situation,Description,DrivePlays,DriveYards,DriveTime,AwayScoreAfterDrive,HomeScoreAfterDrive,HomeTeam,AwayTeam,Week,GameID,Down,Distance,Yardline_100,GoalToGo,PlayType
4,460,3,12:07,STL,2nd & 18 STL 30,(Shotgun) M.Jones rush up the middle to STL 34 for 4 yards (F.Alexander),,,,,,DAL,STL,1,2020020901,2,18,70,0,run
4,465,3,11:29,STL,3rd & 14 STL 34,(Shotgun) J.Ta'amu sacked at STL 21 for -13 yards (F.Alexander),,,,,,DAL,STL,1,2020020901,3,14,66,0,pass
4,470,3,10:48,STL,4th & 27 STL 21,"(Punt) M.King punts, 61 yds to DAL 18. J.Heard to DAL 34 for 61 yards (D.McCoil; J.Powell)",,,,,,DAL,STL,1,2020020901,4,27,79,0,punt
4,475,3,10:35,DAL,1st & 10 DAL 34,(Shotgun) L.Dunbar rush up the middle to DAL 42 for 8 yards (W.Hill),,,,,,DAL,STL,1,2020020901,1,10,66,0,run
4,480,3,10:10,DAL,2nd & 2 DAL 42,"(No Huddle, Shotgun) L.Dunbar rush left tackle to STL 38 for 20 yards (K.Robinson; T.Garvin)",,,,,,DAL,STL,1,2020020901,2,2,58,0,run
4,485,3,09:42,DAL,1st & 10 STL 38,"(No Huddle, Shotgun) P.Nelson pass short middle to F.Nagel to STL 34 for 4 yards (D.Hillary)",,,,,,DAL,STL,1,2020020901,1,10,38,0,pass
4,490,3,09:04,DAL,2nd & 6 STL 34,"(No Huddle, Shotgun) P.Nelson pass deep right to S.Price to STL 13 for 21 yards (K.Robinson)",,,,,,DAL,STL,1,2020020901,2,6,34,0,pass
4,495,3,08:28,DAL,1st & 10 STL 13,"(No Huddle, Shotgun) P.Nelson pass incomplete short right to S.Price.",,,,,,DAL,STL,1,2020020901,1,10,13,0,pass
4,500,3,08:07,DAL,2nd & 10 STL 13,"(No Huddle, Shotgun) P.Nelson pass incomplete short left to J.Badet.",,,,,,DAL,STL,1,2020020901,2,10,13,0,pass
4,505,3,07:51,DAL,1st & 8 STL 08,"(No Huddle, Shotgun) P.Nelson pass short right to L.Dunbar to STL 4 for 4 yards (D.Hillary; D.Wade)",,,,,,DAL,STL,1,2020020901,1,8,8,1,pass
4,510,3,07:25,DAL,2nd & 4 STL 04,"(No Huddle, Shotgun) C.Artis-Payne rush left guard to STL 4 for 0 yards (J.Payne; D.McCoil)",,,,,,DAL,STL,1,2020020901,2,4,4,1,run
4,515,3,06:46,DAL,3rd & 4 STL 04,"(No Huddle, Shotgun) P.Nelson sacked at STL 5 for -1 yards (D.McCoil)",,,,,,DAL,STL,1,2020020901,3,4,4,1,pass
4,520,3,05:57,DAL,4th & 5 STL 05,(Field Goal) A.MacGinnis 23 yds field goal IS GOOD.,9,61,04:43,6,9,DAL,STL,1,2020020901,4,5,5,1,field goal
4,525,3,05:52,STL,,"A.MacGinnis kickoff from DAL 30, 66 yds to STL 4. K.Mumphery to STL 31 for 66 yards (D.Brown)",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,530,3,05:45,STL,1st & 10 STL 31,(Shotgun) J.Ta'amu pass short left to W.Saxton out of bounds at STL 37 for 6 yards (G.Martini),,,,,,DAL,STL,1,2020020901,1,10,69,0,pass
4,535,3,05:24,STL,2nd & 4 STL 37,(Shotgun) J.Ta'amu FUMBLES (Aborted) at STL 32. Recovers at STL 12.J.Ta'amu pass incomplete short right to M.Lucas.,,,,,,DAL,STL,1,2020020901,2,4,63,0,pass
4,540,3,04:55,STL,3rd & 4 STL 37,(Shotgun) J.Ta'amu pass incomplete short right to M.Lucas.,,,,,,DAL,STL,1,2020020901,3,4,63,0,pass
4,545,3,04:31,STL,4th & 4 STL 37,"(Punt) M.King punts out of bounds at DAL 0, Touchback Major.",,,,,,DAL,STL,1,2020020901,4,4,63,0,punt
4,550,3,04:18,DAL,1st & 10 DAL 35,(Shotgun) P.Nelson pass short right to M.Young to DAL 44 for 9 yards (D.Wade),,,,,,DAL,STL,1,2020020901,1,10,65,0,pass
4,555,3,03:53,DAL,2nd & 1 DAL 44,"(No Huddle, Shotgun) P.Nelson pass short left to M.Young to DAL 44 for 0 yards (A.Ankrah) PENALTY on DAL. Illegal block above waist, 10 yards, enforced to DAL 34.",,,,,,DAL,STL,1,2020020901,2,1,56,0,pass
4,560,3,03:35,DAL,2nd & 11 DAL 34,(Shotgun) P.Nelson pass short left to M.Young to DAL 42 for 8 yards (D.Rivers),,,,,,DAL,STL,1,2020020901,2,11,66,0,pass
4,565,3,03:12,DAL,3rd & 3 DAL 42,(Shotgun) P.Nelson sacked at DAL 40 for -2 yards (T.Garvin),,,,,,DAL,STL,1,2020020901,3,3,58,0,pass
4,570,3,02:42,DAL,4th & 5 DAL 40,(Punt) D.Galitz punts recovered by D.Pierson-El to STL 17 for 43 yards (C.Kuntz),,,,,,DAL,STL,1,2020020901,4,5,60,0,punt
4,575,3,02:22,STL,1st & 10 STL 17,(Shotgun) C.Michael rush left tackle to STL 18 for 1 yards (T.Scales),,,,,,DAL,STL,1,2020020901,1,10,83,0,run
4,580,3,02:02,STL,2nd & 9 STL 18,(Shotgun) J.Ta'amu pass short left to M.Lucas out of bounds at STL 28 for 10 yards (T.Adewusi),,,,,,DAL,STL,1,2020020901,2,9,82,0,pass
4,585,3,01:48,STL,1st & 10 STL 28,"(No Huddle, Shotgun) C.Michael rush up the middle to STL 26 for -2 yards (T.Scales)",,,,,,DAL,STL,1,2020020901,1,10,72,0,run
4,590,3,01:14,STL,2nd & 12 STL 26,(Shotgun) J.Ta'amu pass short right to A.Russell to STL 38 for 12 yards (T.Decoud),,,,,,DAL,STL,1,2020020901,2,12,74,0,pass
4,595,3,00:54,STL,1st & 10 STL 38,(Shotgun) J.Ta'amu pass short right to D.Pierson-El out of bounds at DAL 49 for 13 yards (T.Decoud),,,,,,DAL,STL,1,2020020901,1,10,62,0,pass
4,600,3,00:46,STL,1st & 10 DAL 49,"(No Huddle, Shotgun) C.Michael rush right end to DAL 49 for 0 yards (R.Cliett)",,,,,,DAL,STL,1,2020020901,1,10,49,0,run
4,605,3,00:12,STL,2nd & 10 DAL 49,(Shotgun) J.Ta'amu scrambles right end out of bounds at DAL 46 for 3 yards (G.Martini),,,,,,DAL,STL,1,2020020901,2,10,49,0,pass
4,610,4,15:00,STL,3rd & 7 DAL 46,(Shotgun) J.Ta'amu rush up the middle to DAL 9 for 37 yards (M.Abernathy),,,,,,DAL,STL,1,2020020901,3,7,46,0,run
4,615,4,14:27,STL,1st & 9 DAL 09,(Shotgun) J.Ta'amu pass short left to L.Washington out of bounds at DAL 9 for 0 yards (D.Phillips),,,,,,DAL,STL,1,2020020901,1,9,9,1,pass
4,620,4,14:05,STL,2nd & 9 DAL 09,"(No Huddle, Shotgun) C.Michael rush left end to DAL 9 for 0 yards (W.Craig; J.Hawkins)",,,,,,DAL,STL,1,2020020901,2,9,9,1,run
4,625,4,13:27,STL,3rd & 9 DAL 09,"(Shotgun) J.Ta'amu pass short middle to A.Russell for 9 yards, TOUCHDOWN.",11,83,04:04,12,9,DAL,STL,1,2020020901,3,9,9,1,pass
4,630,4,13:18,STL,,1pt attempt unsuccessful.,,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,extra point
4,635,4,13:18,DAL,,"T.Russolino kickoff from STL 30, 65 yds to DAL 5. A.Walter to DAL 21 for 65 yards (R.Hoskins)",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,640,4,13:14,DAL,1st & 10 DAL 21,(Shotgun) P.Nelson pass short right to A.Walter to DAL 29 for 8 yards (D.Wade),,,,,,DAL,STL,1,2020020901,1,10,79,0,pass
4,645,4,12:45,DAL,2nd & 2 DAL 29,"(No Huddle, Shotgun) P.Nelson pass short left to L.Dunbar out of bounds at DAL 38 for 9 yards (D.Rivers)",,,,,,DAL,STL,1,2020020901,2,2,71,0,pass
4,650,4,12:12,DAL,1st & 10 DAL 38,(Shotgun) P.Nelson pass incomplete deep right to J.Heard.,,,,,,DAL,STL,1,2020020901,1,10,62,0,pass
4,655,4,11:50,DAL,2nd & 10 DAL 38,(Shotgun) A.Walter rush up the middle to STL 49 for 13 yards (K.Robinson),,,,,,DAL,STL,1,2020020901,2,10,62,0,run
4,660,4,11:27,DAL,1st & 10 STL 49,"(No Huddle, Shotgun) P.Nelson pass short right to L.Dunbar to STL 45 for 4 yards (J.Powell; D.Wade)",,,,,,DAL,STL,1,2020020901,1,10,49,0,pass
4,665,4,11:01,DAL,2nd & 6 STL 45,"(No Huddle, Shotgun) P.Nelson sacked at midfield for -5 yards (J.Payne)",,,,,,DAL,STL,1,2020020901,2,6,45,0,pass
4,670,4,10:24,DAL,3rd & 11 50,"(No Huddle, Shotgun) P.Nelson pass incomplete deep middle to J.Ferguson.",,,,,,DAL,STL,1,2020020901,3,11,50,0,pass
4,675,4,10:08,DAL,4th & 11 50,"(Punt) D.Galitz punts for 48 yards to STL 2, downed by C.Kuntz.",,,,,,DAL,STL,1,2020020901,4,11,50,0,punt
4,680,4,09:58,STL,1st & 10 STL 02,(Shotgun) J.Ta'amu rush left tackle to STL 12 for 10 yards (J.Thornton),,,,,,DAL,STL,1,2020020901,1,10,98,0,run
4,685,4,09:35,STL,1st & 10 STL 12,"(No Huddle, Shotgun) M.Jones rush up the middle to STL 27 for 15 yards (D.Smith)",,,,,,DAL,STL,1,2020020901,1,10,88,0,run
4,690,4,09:10,STL,1st & 10 STL 27,(Shotgun) J.Ta'amu pass short right to L.Washington out of bounds at STL 29 for 2 yards (D.Brown),,,,,,DAL,STL,1,2020020901,1,10,73,0,pass
4,695,4,08:48,STL,2nd & 8 STL 29,(Shotgun) J.Ta'amu pass short middle to D.Pierson-El out of bounds at DAL 30 for 41 yards (M.Abernathy),,,,,,DAL,STL,1,2020020901,2,8,71,0,pass
4,700,4,08:05,STL,1st & 10 DAL 30,(Shotgun) M.Jones rush right tackle to DAL 24 for 6 yards (H.Kikaha),,,,,,DAL,STL,1,2020020901,1,10,30,0,run
4,705,4,07:32,STL,2nd & 4 DAL 24,(Shotgun) M.Jones rush left guard to DAL 18 for 6 yards (T.Adewusi),,,,,,DAL,STL,1,2020020901,2,4,24,0,run
4,710,4,07:02,STL,1st & 10 DAL 18,(Shotgun) M.Jones rush left tackle to DAL 18 for 0 yards (W.Craig),,,,,,DAL,STL,1,2020020901,1,10,18,0,run
4,715,4,06:31,STL,2nd & 10 DAL 18,(Shotgun) J.Ta'amu pass short middle to D.Pierson-El out of bounds at DAL 17 for 1 yards (T.Decoud),,,,,,DAL,STL,1,2020020901,2,10,18,0,pass
4,720,4,06:07,STL,3rd & 9 DAL 17,(Shotgun) J.Ta'amu sacked at DAL 30 for -13 yards (T.Scales),,,,,,DAL,STL,1,2020020901,3,9,17,0,pass
4,725,4,05:43,STL,4th & 22 DAL 30,(Field Goal) T.Russolino 48 yds field goal IS GOOD.,10,68,04:42,15,9,DAL,STL,1,2020020901,4,22,30,0,field goal
4,730,4,05:16,DAL,,"T.Russolino kickoff from STL 30, 70 yds to DAL 0. M.Young to DAL 22 for 70 yards (S.Beauharnais)",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,735,4,05:16,DAL,1st & 10 DAL 22,(Shotgun) P.Nelson pass incomplete short middle to D.Parham.,,,,,,DAL,STL,1,2020020901,1,10,78,0,pass
4,740,4,05:07,DAL,2nd & 10 DAL 22,"(No Huddle, Shotgun) P.Nelson pass short left to F.Nagel out of bounds at DAL 27 for 5 yards (D.Rivers)",,,,,,DAL,STL,1,2020020901,2,10,78,0,pass
4,745,4,04:22,DAL,3rd & 5 DAL 27,"(No Huddle, Shotgun) P.Nelson pass incomplete deep right to J.Heard.",,,,,,DAL,STL,1,2020020901,3,5,73,0,pass
4,750,4,04:02,DAL,4th & 5 DAL 27,(Punt) D.Galitz punts for 43 yards to STL 30. Fair Catch by D.Pierson-El.,,,,,,DAL,STL,1,2020020901,4,5,73,0,punt
4,755,4,03:57,STL,1st & 10 STL 30,(Shotgun) M.Jones rush left end to STL 33 for 3 yards (G.Robinson),,,,,,DAL,STL,1,2020020901,1,10,70,0,run
4,760,4,03:19,STL,2nd & 7 STL 33,(Shotgun) M.Jones rush right guard to STL 33 for 0 yards (H.Kikaha),,,,,,DAL,STL,1,2020020901,2,7,67,0,run
4,765,4,02:40,STL,3rd & 7 STL 33,(Shotgun) J.Ta'amu pass short left to M.Lucas to STL 45 for 12 yards (T.Adewusi),,,,,,DAL,STL,1,2020020901,3,7,67,0,pass
4,770,4,01:57,STL,1st & 10 STL 45,(Shotgun) M.Jones rush left guard to DAL 48 for 7 yards (T.Decoud),,,,,,DAL,STL,1,2020020901,1,10,55,0,run
4,775,4,01:55,STL,2nd & 3 DAL 48,(Shotgun) M.Jones rush left guard to DAL 44 for 4 yards (F.Alexander),,,,,,DAL,STL,1,2020020901,2,3,48,0,run
4,780,4,01:32,STL,1st & 10 DAL 44,(Shotgun) J.Ta'amu rush left tackle to DAL 48 for -4 yards (G.Robinson),,,,,,DAL,STL,1,2020020901,1,10,44,0,run
4,785,4,01:28,STL,2nd & 14 DAL 48,(Shotgun) M.Jones rush up the middle to DAL 49 for -1 yards (R.Cliett),,,,,,DAL,STL,1,2020020901,2,14,48,0,run
4,790,4,01:06,STL,3rd & 15 DAL 49,(Shotgun) M.Jones rush up the middle to midfield for -1 yards (T.Guerad),,,,,,DAL,STL,1,2020020901,3,15,49,0,run
4,795,4,00:46,STL,,"PENALTY on STL. Delayof game, 5 yards, enforced to STL 45.",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,no play
4,800,4,00:44,STL,4th & 21 STL 45,(Punt) M.King punts recovered by J.Heard to DAL 16 for 39 yards (H.Jones-Quartey),,,,,,DAL,STL,1,2020020901,4,21,55,0,punt
4,805,4,00:33,DAL,1st & 10 DAL 16,(Shotgun) P.Nelson pass short right to J.Badet out of bounds at DAL 20 for 4 yards (D.Hillary),,,,,,DAL,STL,1,2020020901,1,10,84,0,pass
4,810,4,00:28,DAL,2nd & 6 DAL 20,"(No Huddle, Shotgun) P.Nelson pass short right to J.Heard to DAL 30 for 10 yards (D.Hillary)",,,,,,DAL,STL,1,2020020901,2,6,80,0,pass
4,815,4,00:23,DAL,1st & 10 DAL 30,"(No Huddle, Shotgun) P.Nelson pass deep right intended for J.Heard INTERCEPTED by W.Hill at STL 46. W.Hill given up at the STL 49",,,,,,DAL,STL,1,2020020901,1,10,70,0,pass
4,820,4,00:15,STL,1st & 10 STL 49,J.Ta'amu kneels at STL 48 for -1 yards.,,,,,,DAL,STL,1,2020020901,1,10,51,0,run
